Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID,,,,,,,,
12/17/2016,97440,Fun Fly,6,29.7,0.1,27.72,3,,,,,,,,
12/20/2016,97222,Yanaki,12,345,0.1875,199.8,6,,,,,,,,
10/14/2016,97229,Quad,6,263.76,0.1,143.04,7,,,,,,,,
12/2/2016,97440,Bellen,1,24.95,0,13.36,5,,,,,,,,
11/11/2016,97283,Yanaki,1,28.75,0,16.43,3,,,,,,,,
12/15/2016,97229,Quad,1,43.96,0,22.3,3,,,,,,,,
12/17/2016,97222,Bellen,1,24.95,0,13.35,7,,,,,,,,
11/5/2016,97229,Yanaki,6,172.5,0.1,96.36,4,,,,,,,,
10/9/2016,97401,Bellen,6,149.7,0.1,78.3,3,,,,,,,,
10/5/2016,97283,Quad,6,263.76,0.1,142.32,7,,,,,,,,
11/27/2016,97229,Fun Fly,1,4.95,0,3.22,2,,,,,,,,
11/8/2016,97204,Carlota,2,55.9,0,26.1,4,,,,,,,,
12/24/2016,97204,Carlota,1,27.95,0,11.7,4,,,,,,,,
12/11/2016,97204,Bellen,1,24.95,0,13.24,4,,,,,,,,
12/20/2016,97204,Quad,1,43.96,0,24.05,6,,,,,,,,
10/25/2016,97440,Quad,1,43.96,0,23.42,7,,,,,,,,
10/11/2016,97401,Aspen,12,335.4,0.1875,160.56,3,,,,,,,,
11/8/2016,97401,Yanaki,1,28.75,0,15.46,3,,,,,,,,
12/8/2016,97222,Quad,1,43.96,0,22.36,4,,,,,,,,
11/8/2016,97283,Yanaki,1,28.75,0,14.15,6,,,,,,,,
10/11/2016,97204,Quad,12,527.52,0.1875,272.04,6,,,,,,,,
10/11/2016,97204,Carlota,1,27.95,0,11.73,1,,,,,,,,
11/5/2016,97283,Yanaki,1,28.75,0,14.96,4,,,,,,,,
11/10/2016,97401,Bellen,1,24.95,0,13.41,3,,,,,,,,
11/18/2016,97204,Carlota,6,167.7,0.1,84.18,5,,,,,,,,
11/19/2016,97204,Carlota,1,27.95,0,11.52,4,,,,,,,,
11/23/2016,97283,Yanaki,1,28.75,0,16.04,1,,,,,,,,
11/17/2016,97440,Aspen,2,55.9,0,25,3,,,,,,,,
10/8/2016,97440,Yanaki,2,57.5,0,30.8,8,,,,,,,,
12/17/2016,97440,Yanaki,1,28.75,0,16.58,7,,,,,,,,
11/30/2016,97440,Carlota,12,335.4,0.1875,144.36,3,,,,,,,,
12/3/2016,97401,Fun Fly,12,59.4,0.1875,48.48,1,,,,,,,,
11/18/2016,97204,Yanaki,1,28.75,0,15.12,4,,,,,,,,
11/18/2016,97204,Carlota,1,27.95,0,12.47,6,,,,,,,,
11/5/2016,97401,Quad,1,43.96,0,21.45,3,,,,,,,,
10/8/2016,97401,Majestic Beaut,6,197.7,0.1,124.08,4,,,,,,,,
10/8/2016,97440,Carlota,10,279.5,0.1,122,6,,,,,,,,
10/30/2016,97283,Carlota,1,27.95,0,13.98,4,,,,,,,,
12/24/2016,97204,Quad,1,43.96,0,22.02,6,,,,,,,,
11/23/2016,97222,Carlota,1,27.95,0,12.51,6,,,,,,,,
11/18/2016,97440,Quad,1,43.96,0,22.21,5,,,,,,,,
11/23/2016,97204,Carlota,1,27.95,0,12.75,8,,,,,,,,
12/22/2016,97204,Carlota,6,167.7,0.1,84.24,6,,,,,,,,
10/11/2016,97204,Carlota,1,27.95,0,14.07,7,,,,,,,,
10/5/2016,97440,Carlota,1,27.95,0,13.67,3,,,,,,,,
11/28/2016,97204,Quad,15,659.4,0.1875,334.35,7,,,,,,,,
10/3/2016,97401,Bellen,1,24.95,0,13.41,7,,,,,,,,
12/22/2016,97204,Quad,1,43.96,0,21.67,6,,,,,,,,
12/22/2016,97401,Fun Fly,1,4.95,0,3.19,3,,,,,,,,
10/9/2016,97401,Bellen,1,24.95,0,14.24,3,,,,,,,,
10/11/2016,97204,Bellen,12,299.4,0.1875,170.52,6,,,,,,,,
10/20/2016,97204,Quad,1,43.96,0,22.5,5,,,,,,,,
11/2/2016,97204,Bellen,1,24.95,0,14.74,4,,,,,,,,
10/31/2016,97204,Fun Fly,15,74.25,0.1875,71.25,4,,,,,,,,
10/21/2016,97283,Majestic Beaut,12,395.4,0.1875,234.48,4,,,,,,,,
11/28/2016,97204,Majestic Beaut,1,32.95,0,19.44,3,,,,,,,,
11/6/2016,97440,Quad,1,43.96,0,21.8,3,,,,,,,,
11/1/2016,97229,Fun Fly,1,4.95,0,3.99,4,,,,,,,,
11/1/2016,97440,Bellen,1,24.95,0,13.24,1,,,,,,,,
11/13/2016,97229,Yanaki,1,28.75,0,16.09,5,,,,,,,,
12/10/2016,97283,Yanaki,1,28.75,0,15.75,2,,,,,,,,
11/14/2016,97401,Carlota,6,167.7,0.1,71.04,6,,,,,,,,
11/26/2016,97204,Quad,1,43.96,0,23.12,6,,,,,,,,
10/20/2016,97222,Bellen,1,24.95,0,14.4,3,,,,,,,,
11/28/2016,97204,Bellen,1,24.95,0,14.83,6,,,,,,,,
10/14/2016,97440,Quad,1,43.96,0,22.12,7,,,,,,,,
10/25/2016,97229,Yanaki,6,172.5,0.1,86.82,8,,,,,,,,
11/23/2016,97440,Yanaki,1,28.75,0,14.44,1,,,,,,,,
10/7/2016,97229,Carlota,1,27.95,0,12.49,3,,,,,,,,
10/16/2016,97204,Yanaki,1,28.75,0,16.18,3,,,,,,,,
11/22/2016,97440,Carlota,1,27.95,0,13.51,3,,,,,,,,
11/23/2016,97283,Bellen,1,24.95,0,13.99,4,,,,,,,,
12/23/2016,97401,Fun Fly,1,4.95,0,4.28,1,,,,,,,,
11/11/2016,97204,Bellen,1,24.95,0,14.03,4,,,,,,,,
10/28/2016,97222,Carlota,1,27.95,0,11.8,4,,,,,,,,
12/6/2016,97440,Yanaki,1,28.75,0,15.24,4,,,,,,,,
12/2/2016,97204,Quad,1,43.96,0,22.84,4,,,,,,,,
10/4/2016,97401,Bellen,1,24.95,0,13.3,3,,,,,,,,
11/13/2016,97204,Bellen,1,24.95,0,15.13,7,,,,,,,,
11/22/2016,97440,Quad,1,43.96,0,22.84,3,,,,,,,,
12/19/2016,97401,Carlota,1,27.95,0,11.48,6,,,,,,,,
10/7/2016,97440,Carlota,1,27.95,0,13.72,1,,,,,,,,
12/4/2016,97440,Quad,1,43.96,0,21.61,6,,,,,,,,
10/27/2016,97229,Majestic Beaut,2,65.9,0,43.54,3,,,,,,,,
11/13/2016,97204,Bellen,1,24.95,0,14.08,5,,,,,,,,
10/23/2016,97401,Yanaki,1,28.75,0,15.01,5,,,,,,,,
12/6/2016,97204,Majestic Beaut,1,32.95,0,19.56,4,,,,,,,,
11/30/2016,97283,Majestic Beaut,1,32.95,0,21.04,6,,,,,,,,
11/28/2016,97401,Quad,6,263.76,0.1,131.4,4,,,,,,,,
12/15/2016,97222,Quad,1,43.96,0,23.73,3,,,,,,,,
12/18/2016,97401,Fun Fly,1,4.95,0,3.87,5,,,,,,,,
12/4/2016,97204,Carlota,12,335.4,0.1875,157.8,7,,,,,,,,
10/19/2016,97440,Quad,1,43.96,0,21.79,3,,,,,,,,
11/16/2016,97204,Bellen,2,49.9,0,30.68,3,,,,,,,,
12/15/2016,97401,Yanaki,1,28.75,0,14.82,1,,,,,,,,
10/9/2016,97440,Quad,1,43.96,0,22.45,6,,,,,,,,
11/9/2016,97283,Carlota,1,27.95,0,12.57,4,,,,,,,,
11/19/2016,97204,Quad,12,527.52,0.1875,282.36,4,,,,,,,,
12/13/2016,97204,Quad,12,527.52,0.1875,274.8,6,,,,,,,,
11/18/2016,97229,Yanaki,12,345,0.1875,196.2,3,,,,,,,,
10/17/2016,97229,Aspen,1,27.95,0,11.61,5,,,,,,,,
10/14/2016,97229,Fun Fly,1,4.95,0,2.79,4,,,,,,,,
12/8/2016,97440,Quad,1,43.96,0,22.35,3,,,,,,,,
11/30/2016,97204,Quad,6,263.76,0.1,135.06,3,,,,,,,,
11/25/2016,97204,Bellen,1,24.95,0,13.61,3,,,,,,,,
10/28/2016,97229,Bellen,1,24.95,0,13.05,6,,,,,,,,
12/15/2016,97229,Carlota,12,335.4,0.1875,162.6,4,,,,,,,,
11/15/2016,97440,Yanaki,1,28.75,0,14.99,4,,,,,,,,
11/15/2016,97204,Aspen,12,335.4,0.1875,151.8,1,,,,,,,,
11/1/2016,97204,Bellen,6,149.7,0.1,80.82,3,,,,,,,,
12/5/2016,97204,Fun Fly,6,29.7,0.1,21.06,4,,,,,,,,
10/2/2016,97204,Quad,12,527.52,0.1875,258.96,5,,,,,,,,
11/10/2016,97440,Quad,1,43.96,0,23.99,4,,,,,,,,
12/3/2016,97229,Bellen,1,24.95,0,13.85,7,,,,,,,,
11/12/2016,97204,Yanaki,1,28.75,0,16.59,6,,,,,,,,
10/30/2016,97204,Aspen,1,27.95,0,13.23,4,,,,,,,,
12/15/2016,97440,Aspen,6,167.7,0.1,77.76,6,,,,,,,,
11/13/2016,97204,Yanaki,10,287.5,0.1,163.9,7,,,,,,,,
10/9/2016,97283,Quad,1,43.96,0,21.55,4,,,,,,,,
11/1/2016,97229,Aspen,1,27.95,0,11.18,5,,,,,,,,
11/20/2016,97222,Yanaki,12,345,0.1875,191.16,4,,,,,,,,
12/23/2016,97440,Fun Fly,1,4.95,0,3.68,7,,,,,,,,
10/10/2016,97204,Quad,12,527.52,0.1875,263.52,5,,,,,,,,
11/3/2016,97204,Quad,12,527.52,0.1875,280.68,7,,,,,,,,
12/16/2016,97283,Carlota,12,335.4,0.1875,144.12,2,,,,,,,,
11/6/2016,97204,Majestic Beaut,1,32.95,0,21.57,5,,,,,,,,
10/13/2016,97222,Majestic Beaut,12,395.4,0.1875,232.92,6,,,,,,,,
11/17/2016,97440,Bellen,1,24.95,0,12.89,3,,,,,,,,
12/14/2016,97401,Quad,1,43.96,0,22.04,4,,,,,,,,
11/8/2016,97204,Carlota,2,55.9,0,23.26,3,,,,,,,,
11/20/2016,97204,Aspen,1,27.95,0,11.42,7,,,,,,,,
12/6/2016,97283,Carlota,1,27.95,0,13.58,3,,,,,,,,
11/18/2016,97204,Yanaki,1,28.75,0,14.34,4,,,,,,,,
11/17/2016,97222,Fun Fly,1,4.95,0,3.4,3,,,,,,,,
10/13/2016,97204,Yanaki,1,28.75,0,16.37,4,,,,,,,,
10/22/2016,97204,Yanaki,4,115,0.1,64.88,2,,,,,,,,
12/23/2016,97440,Quad,1,43.96,0,23.4,6,,,,,,,,
12/22/2016,97204,Yanaki,1,28.75,0,14.35,6,,,,,,,,
10/8/2016,97283,Bellen,1,24.95,0,12.98,1,,,,,,,,
12/19/2016,97222,Bellen,1,24.95,0,14.95,6,,,,,,,,
11/17/2016,97401,Majestic Beaut,1,32.95,0,21.54,5,,,,,,,,
12/15/2016,97204,Majestic Beaut,6,197.7,0.1,119.16,1,,,,,,,,
11/25/2016,97401,Carlota,8,223.6,0.1,109.76,2,,,,,,,,
12/1/2016,97229,Quad,1,43.96,0,23.27,6,,,,,,,,
12/10/2016,97440,Bellen,1,24.95,0,15.4,3,,,,,,,,
11/28/2016,97204,Quad,1,43.96,0,21.5,7,,,,,,,,
10/22/2016,97229,Yanaki,1,28.75,0,16.12,6,,,,,,,,
12/23/2016,97204,Carlota,1,27.95,0,13.91,7,,,,,,,,
11/1/2016,97222,Carlota,1,27.95,0,11.46,1,,,,,,,,
10/31/2016,97283,Fun Fly,8,39.6,0.1,35.52,4,,,,,,,,
12/11/2016,97229,Quad,1,43.96,0,23.97,6,,,,,,,,
12/10/2016,97440,Carlota,14,391.3,0.1875,178.36,4,,,,,,,,
11/1/2016,97401,Quad,1,43.96,0,22.59,4,,,,,,,,
10/8/2016,97229,Quad,1,43.96,0,23.96,3,,,,,,,,
11/20/2016,97204,Bellen,6,149.7,0.1,88.74,3,,,,,,,,
11/22/2016,97440,Bellen,12,299.4,0.1875,156.72,2,,,,,,,,
12/9/2016,97440,Fun Fly,1,4.95,0,3.46,3,,,,,,,,
12/7/2016,97283,Bellen,1,24.95,0,15.36,4,,,,,,,,
11/7/2016,97204,Quad,1,43.96,0,22.9,4,,,,,,,,
11/14/2016,97204,Carlota,1,27.95,0,13.79,3,,,,,,,,
10/28/2016,97440,Bellen,1,24.95,0,14.37,2,,,,,,,,
10/11/2016,97229,Quad,6,263.76,0.1,140.22,3,,,,,,,,
12/5/2016,97283,Quad,1,43.96,0,23.15,7,,,,,,,,
11/13/2016,97229,Bellen,12,299.4,0.1875,172.32,3,,,,,,,,
11/21/2016,97222,Bellen,1,24.95,0,15.16,3,,,,,,,,
11/18/2016,97283,Carlota,1,27.95,0,13.56,6,,,,,,,,
12/15/2016,97401,Quad,1,43.96,0,23.43,3,,,,,,,,
10/30/2016,97401,Quad,1,43.96,0,22.01,5,,,,,,,,
12/13/2016,97283,Yanaki,6,172.5,0.1,94.74,3,,,,,,,,
10/9/2016,97222,Fun Fly,1,4.95,0,2.55,4,,,,,,,,
12/11/2016,97229,Quad,1,43.96,0,21.66,7,,,,,,,,
12/17/2016,97283,Carlota,12,335.4,0.1875,168.36,5,,,,,,,,
10/6/2016,97401,Yanaki,6,172.5,0.1,88.2,3,,,,,,,,
12/1/2016,97440,Quad,1,43.96,0,22.82,6,,,,,,,,
10/12/2016,97229,Bellen,1,24.95,0,15.3,4,,,,,,,,
10/17/2016,97222,Carlota,1,27.95,0,12.87,5,,,,,,,,
11/6/2016,97204,Carlota,1,27.95,0,12.66,5,,,,,,,,
10/20/2016,97401,Quad,1,43.96,0,23.76,7,,,,,,,,
10/12/2016,97283,Fun Fly,1,4.95,0,3.68,4,,,,,,,,
10/4/2016,97440,Yanaki,1,28.75,0,16.03,6,,,,,,,,
10/8/2016,97401,Bellen,1,24.95,0,13.35,5,,,,,,,,
12/22/2016,97222,Majestic Beaut,1,32.95,0,20.12,3,,,,,,,,
12/1/2016,97283,Fun Fly,1,4.95,0,4.64,1,,,,,,,,
10/24/2016,97283,Quad,1,43.96,0,22.66,4,,,,,,,,
10/23/2016,97440,Majestic Beaut,1,32.95,0,21.19,6,,,,,,,,
11/3/2016,97401,Quad,2,87.92,0,46.32,3,,,,,,,,
10/3/2016,97440,Carlota,1,27.95,0,11.99,1,,,,,,,,
12/20/2016,97440,Aspen,1,27.95,0,11.93,4,,,,,,,,
12/20/2016,97440,Carlota,1,27.95,0,12.88,6,,,,,,,,
11/21/2016,97440,Bellen,6,149.7,0.1,79.74,8,,,,,,,,
12/20/2016,97204,Fun Fly,1,4.95,0,4.28,5,,,,,,,,
12/14/2016,97204,Quad,1,43.96,0,21.48,6,,,,,,,,
12/7/2016,97440,Yanaki,2,57.5,0,28.22,4,,,,,,,,
10/17/2016,97204,Bellen,1,24.95,0,14.91,4,,,,,,,,
12/1/2016,97229,Majestic Beaut,1,32.95,0,19.3,7,,,,,,,,
10/29/2016,97229,Quad,12,527.52,0.1875,281.04,6,,,,,,,,
10/9/2016,97440,Carlota,1,27.95,0,13.46,5,,,,,,,,
10/29/2016,97283,Carlota,1,27.95,0,12.34,7,,,,,,,,
12/1/2016,97440,Quad,1,43.96,0,22.49,5,,,,,,,,
11/29/2016,97204,Quad,1,43.96,0,21.87,6,,,,,,,,
11/10/2016,97401,Carlota,1,27.95,0,12.75,6,,,,,,,,
10/31/2016,97204,Yanaki,1,28.75,0,16.08,4,,,,,,,,
12/20/2016,97440,Quad,3,131.88,0,65.58,8,,,,,,,,
12/11/2016,97204,Bellen,1,24.95,0,15.32,6,,,,,,,,
11/16/2016,97229,Bellen,1,24.95,0,12.84,8,,,,,,,,
12/7/2016,97229,Carlota,6,167.7,0.1,83.1,8,,,,,,,,
10/5/2016,97229,Carlota,1,27.95,0,11.88,3,,,,,,,,
10/6/2016,97440,Yanaki,1,28.75,0,16.64,7,,,,,,,,
12/2/2016,97204,Carlota,1,27.95,0,13.94,6,,,,,,,,
11/5/2016,97222,Quad,1,43.96,0,22.51,3,,,,,,,,
12/2/2016,97440,Bellen,1,24.95,0,13.39,6,,,,,,,,
12/12/2016,97229,Bellen,1,24.95,0,12.75,7,,,,,,,,
12/4/2016,97440,Aspen,12,335.4,0.1875,137.28,2,,,,,,,,
10/25/2016,97401,Yanaki,1,28.75,0,15.36,4,,,,,,,,
11/10/2016,97440,Quad,12,527.52,0.1875,283.32,6,,,,,,,,
10/19/2016,97222,Fun Fly,1,4.95,0,4.27,3,,,,,,,,
11/3/2016,97440,Quad,1,43.96,0,22.56,1,,,,,,,,
12/9/2016,97204,Yanaki,12,345,0.1875,190.68,5,,,,,,,,
12/4/2016,97401,Carlota,1,27.95,0,12.6,4,,,,,,,,
12/13/2016,97440,Bellen,1,24.95,0,14.37,7,,,,,,,,
10/20/2016,97440,Carlota,6,167.7,0.1,83.88,3,,,,,,,,
10/21/2016,97204,Fun Fly,1,4.95,0,4.11,1,,,,,,,,
12/13/2016,97440,Carlota,1,27.95,0,12.65,2,,,,,,,,
11/20/2016,97222,Bellen,1,24.95,0,15.16,3,,,,,,,,
12/15/2016,97283,Quad,2,87.92,0,45.8,4,,,,,,,,
10/8/2016,97204,Quad,1,43.96,0,23.27,6,,,,,,,,
11/30/2016,97283,Quad,1,43.96,0,23.58,3,,,,,,,,
12/12/2016,97401,Yanaki,4,115,0.1,61.16,8,,,,,,,,
10/8/2016,97204,Quad,6,263.76,0.1,139.74,3,,,,,,,,
10/19/2016,97204,Quad,12,527.52,0.1875,282.12,2,,,,,,,,
12/15/2016,97401,Bellen,1,24.95,0,13.78,6,,,,,,,,
10/11/2016,97401,Yanaki,12,345,0.1875,200.64,3,,,,,,,,
10/22/2016,97222,Quad,9,395.64,0.1,208.62,4,,,,,,,,
10/14/2016,97229,Yanaki,10,287.5,0.1,151,3,,,,,,,,
11/15/2016,97283,Bellen,1,24.95,0,14.06,4,,,,,,,,
12/24/2016,97204,Quad,1,43.96,0,21.73,8,,,,,,,,
10/19/2016,97229,Carlota,1,27.95,0,13.94,4,,,,,,,,
12/5/2016,97229,Carlota,13,363.35,0.1875,180.96,1,,,,,,,,
12/11/2016,97222,Quad,6,263.76,0.1,143.22,3,,,,,,,,
12/3/2016,97204,Quad,12,527.52,0.1875,279.24,7,,,,,,,,
10/2/2016,97440,Bellen,1,24.95,0,14.65,5,,,,,,,,
11/17/2016,97229,Aspen,1,27.95,0,12.43,7,,,,,,,,
11/19/2016,97401,Quad,1,43.96,0,22.45,1,,,,,,,,
11/24/2016,97204,Carlota,1,27.95,0,12.54,3,,,,,,,,
12/14/2016,97440,Bellen,1,24.95,0,13.25,2,,,,,,,,
12/3/2016,97440,Quad,12,527.52,0.1875,281.52,3,,,,,,,,
11/4/2016,97401,Bellen,1,24.95,0,12.84,5,,,,,,,,
11/27/2016,97440,Carlota,9,251.55,0.1,120.6,5,,,,,,,,
11/20/2016,97401,Quad,1,43.96,0,21.94,1,,,,,,,,
10/5/2016,97229,Bellen,1,24.95,0,14.13,1,,,,,,,,
10/23/2016,97440,Carlota,6,167.7,0.1,69.18,4,,,,,,,,
11/3/2016,97229,Carlota,1,27.95,0,13.8,1,,,,,,,,
12/19/2016,97222,Quad,1,43.96,0,22.33,6,,,,,,,,
10/19/2016,97204,Quad,1,43.96,0,23.29,3,,,,,,,,
12/12/2016,97440,Carlota,12,335.4,0.1875,169.2,4,,,,,,,,
10/24/2016,97229,Yanaki,1,28.75,0,16.43,7,,,,,,,,
12/14/2016,97401,Carlota,1,27.95,0,11.64,5,,,,,,,,
11/1/2016,97440,Carlota,1,27.95,0,11.62,1,,,,,,,,
12/11/2016,97222,Carlota,1,27.95,0,11.76,3,,,,,,,,
11/9/2016,97229,Bellen,1,24.95,0,15.19,3,,,,,,,,
10/15/2016,97401,Carlota,2,55.9,0,28.2,5,,,,,,,,
11/5/2016,97222,Yanaki,1,28.75,0,14.91,3,,,,,,,,
11/5/2016,97204,Fun Fly,12,59.4,0.1875,55.08,6,,,,,,,,
10/7/2016,97440,Bellen,12,299.4,0.1875,170.16,3,,,,,,,,
11/8/2016,97204,Quad,1,43.96,0,22.23,6,,,,,,,,
11/19/2016,97229,Majestic Beaut,1,32.95,0,20.06,3,,,,,,,,
10/2/2016,97229,Carlota,1,27.95,0,14.09,6,,,,,,,,
11/7/2016,97440,Yanaki,10,287.5,0.1,166,6,,,,,,,,
12/14/2016,97229,Carlota,6,167.7,0.1,84.18,6,,,,,,,,
11/17/2016,97401,Quad,1,43.96,0,23.24,7,,,,,,,,
10/18/2016,97440,Bellen,1,24.95,0,13.72,4,,,,,,,,
11/22/2016,97204,Yanaki,2,57.5,0,29.28,5,,,,,,,,
10/23/2016,97401,Fun Fly,6,29.7,0.1,28.86,4,,,,,,,,
11/23/2016,97283,Quad,1,43.96,0,21.47,4,,,,,,,,
10/8/2016,97401,Yanaki,1,28.75,0,14.99,1,,,,,,,,
11/6/2016,97401,Quad,1,43.96,0,22.59,1,,,,,,,,
10/20/2016,97204,Carlota,1,27.95,0,13.73,6,,,,,,,,
12/22/2016,97204,Carlota,1,27.95,0,11.94,6,,,,,,,,
12/11/2016,97204,Carlota,8,223.6,0.1,106.16,3,,,,,,,,
10/27/2016,97283,Quad,2,87.92,0,43.54,3,,,,,,,,
10/10/2016,97204,Quad,6,263.76,0.1,143.34,8,,,,,,,,
11/14/2016,97440,Carlota,6,167.7,0.1,77.64,4,,,,,,,,
11/19/2016,97222,Quad,1,43.96,0,21.42,5,,,,,,,,
11/10/2016,97283,Carlota,1,27.95,0,13,4,,,,,,,,
10/15/2016,97229,Quad,12,527.52,0.1875,282.48,4,,,,,,,,
10/24/2016,97229,Quad,4,175.84,0.1,87.56,3,,,,,,,,
10/24/2016,97401,Carlota,4,111.8,0.1,47.72,7,,,,,,,,
10/27/2016,97401,Yanaki,1,28.75,0,16.22,3,,,,,,,,
10/3/2016,97229,Quad,1,43.96,0,23.76,2,,,,,,,,
12/13/2016,97283,Quad,1,43.96,0,24.07,7,,,,,,,,
10/6/2016,97283,Quad,6,263.76,0.1,141,2,,,,,,,,
12/3/2016,97229,Bellen,1,24.95,0,14.1,6,,,,,,,,
12/19/2016,97440,Yanaki,1,28.75,0,15.94,6,,,,,,,,
10/7/2016,97229,Yanaki,6,172.5,0.1,92.16,3,,,,,,,,
10/16/2016,97229,Quad,1,43.96,0,23.18,4,,,,,,,,
12/18/2016,97204,Carlota,1,27.95,0,11.59,8,,,,,,,,
11/15/2016,97440,Fun Fly,1,4.95,0,3.37,6,,,,,,,,
12/23/2016,97222,Fun Fly,1,4.95,0,2.47,5,,,,,,,,
11/3/2016,97204,Bellen,1,24.95,0,13.22,7,,,,,,,,
11/15/2016,97440,Quad,1,43.96,0,22.14,1,,,,,,,,
12/17/2016,97204,Quad,1,43.96,0,22.33,7,,,,,,,,
12/19/2016,97204,Yanaki,1,28.75,0,14.21,6,,,,,,,,
10/2/2016,97204,Bellen,12,299.4,0.1875,173.64,6,,,,,,,,
11/15/2016,97283,Carlota,1,27.95,0,13.28,3,,,,,,,,
12/14/2016,97222,Carlota,2,55.9,0,26.62,2,,,,,,,,
10/15/2016,97229,Bellen,1,24.95,0,13.56,1,,,,,,,,
10/27/2016,97401,Carlota,5,139.75,0.1,59.55,4,,,,,,,,
11/1/2016,97204,Aspen,12,335.4,0.1875,136.32,7,,,,,,,,
11/9/2016,97229,Bellen,1,24.95,0,15.39,2,,,,,,,,
12/23/2016,97204,Quad,12,527.52,0.1875,268.92,6,,,,,,,,
10/20/2016,97401,Bellen,2,49.9,0,27.96,6,,,,,,,,
10/6/2016,97222,Yanaki,1,28.75,0,14.07,3,,,,,,,,
12/24/2016,97401,Quad,1,43.96,0,22.99,6,,,,,,,,
12/17/2016,97204,Carlota,1,27.95,0,13.15,4,,,,,,,,
12/16/2016,97222,Aspen,1,27.95,0,13.27,3,,,,,,,,
12/1/2016,97204,Bellen,1,24.95,0,13.76,6,,,,,,,,
10/19/2016,97222,Fun Fly,6,29.7,0.1,18.9,4,,,,,,,,
10/12/2016,97222,Yanaki,6,172.5,0.1,99.24,6,,,,,,,,
11/5/2016,97204,Yanaki,12,345,0.1875,192.48,3,,,,,,,,
11/7/2016,97283,Carlota,14,391.3,0.1875,192.22,6,,,,,,,,
10/1/2016,97283,Bellen,1,24.95,0,13.44,6,,,,,,,,
10/9/2016,97204,Quad,6,263.76,0.1,131.7,4,,,,,,,,
10/20/2016,97204,Quad,5,219.8,0.1,111.8,6,,,,,,,,
12/5/2016,97283,Carlota,1,27.95,0,14.03,7,,,,,,,,
11/27/2016,97440,Quad,6,263.76,0.1,142.26,7,,,,,,,,
10/21/2016,97204,Quad,1,43.96,0,22.36,7,,,,,,,,
10/4/2016,97440,Bellen,12,299.4,0.1875,153.24,4,,,,,,,,
10/12/2016,97204,Carlota,1,27.95,0,11.92,5,,,,,,,,
11/28/2016,97204,Yanaki,4,115,0.1,60.48,4,,,,,,,,
11/14/2016,97440,Quad,12,527.52,0.1875,280.8,5,,,,,,,,
10/23/2016,97440,Quad,6,263.76,0.1,139.2,7,,,,,,,,
10/1/2016,97204,Carlota,2,55.9,0,23.22,1,,,,,,,,
12/14/2016,97204,Majestic Beaut,1,32.95,0,21.84,3,,,,,,,,
10/8/2016,97440,Fun Fly,1,4.95,0,2.63,5,,,,,,,,
12/20/2016,97204,Bellen,12,299.4,0.1875,177.12,6,,,,,,,,
11/25/2016,97440,Carlota,1,27.95,0,11.79,4,,,,,,,,
12/24/2016,97283,Quad,1,43.96,0,22.65,4,,,,,,,,
11/10/2016,97204,Yanaki,2,57.5,0,32.18,6,,,,,,,,
10/21/2016,97401,Yanaki,10,287.5,0.1,167.5,4,,,,,,,,
10/22/2016,97401,Bellen,1,24.95,0,13.1,6,,,,,,,,
11/20/2016,97204,Yanaki,1,28.75,0,14.52,6,,,,,,,,
10/24/2016,97283,Carlota,1,27.95,0,12.93,5,,,,,,,,
12/14/2016,97440,Carlota,1,27.95,0,13.9,2,,,,,,,,
11/6/2016,97204,Quad,1,43.96,0,22.02,6,,,,,,,,
10/6/2016,97204,Fun Fly,1,4.95,0,2.56,3,,,,,,,,
11/5/2016,97283,Quad,1,43.96,0,23.78,6,,,,,,,,
12/23/2016,97222,Majestic Beaut,1,32.95,0,20.95,8,,,,,,,,
11/11/2016,97401,Quad,1,43.96,0,21.83,1,,,,,,,,
11/11/2016,97222,Carlota,1,27.95,0,12.22,6,,,,,,,,
11/26/2016,97440,Carlota,1,27.95,0,11.8,6,,,,,,,,
10/7/2016,97440,Quad,6,263.76,0.1,135.6,8,,,,,,,,
10/28/2016,97283,Yanaki,1,28.75,0,14.2,3,,,,,,,,
10/23/2016,97222,Carlota,1,27.95,0,13.41,2,,,,,,,,
12/9/2016,97283,Bellen,6,149.7,0.1,88.32,5,,,,,,,,
11/19/2016,97401,Bellen,6,149.7,0.1,77.88,2,,,,,,,,
10/13/2016,97204,Carlota,1,27.95,0,12.93,7,,,,,,,,
12/23/2016,97204,Bellen,1,24.95,0,13.96,7,,,,,,,,
11/7/2016,97204,Majestic Beaut,1,32.95,0,21.4,2,,,,,,,,
12/4/2016,97204,Bellen,1,24.95,0,13.84,2,,,,,,,,
11/3/2016,97204,Carlota,1,27.95,0,12.44,6,,,,,,,,
11/7/2016,97204,Quad,1,43.96,0,22.33,6,,,,,,,,
12/14/2016,97440,Quad,1,43.96,0,21.87,3,,,,,,,,
11/12/2016,97440,Aspen,12,335.4,0.1875,143.16,1,,,,,,,,
10/21/2016,97204,Quad,1,43.96,0,21.38,1,,,,,,,,
10/4/2016,97204,Fun Fly,1,4.95,0,2.71,6,,,,,,,,
11/7/2016,97222,Aspen,12,335.4,0.1875,135.12,4,,,,,,,,
11/4/2016,97204,Fun Fly,12,59.4,0.1875,52.32,3,,,,,,,,
11/9/2016,97283,Aspen,1,27.95,0,11.85,5,,,,,,,,
